ID,Date,Home,Away,Half_Status,Time,Game_Time,Game_Seconds,Home_Score,Away_Score,Event_Team,Event_Description,Player_1,Player_2,Event_Type,Event_Result,Shot_Value,Event_Length,Poss_Num,Poss_Team,Poss_Length,isTransition,Home.1,Home.2,Home.3,Home.4,Home.5,Away.1,Away.2,Away.3,Away.4,Away.5,Status,isGarbageTime,Sub_Deviate
4983620,NA,Duke,Bellarmine,1,06:03:00,13:57:00,837,26,13,Duke,"DJ Steward, substitution out",DJ.STEWARD,NA,Leaves Game,NA,NA,0,47,Duke,20,FALSE,JOEY.BAKER,PATRICK.TAPÃ,DJ.STEWARD,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ALEC.PFRIEM,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,06:03:00,13:57:00,837,26,13,Duke,"Jeremy Roach, substitution in",JEREMY.ROACH,NA,Enters Game,NA,NA,0,47,Duke,20,FALSE,JOEY.BAKER,PATRICK.TAPÃ,DJ.STEWARD,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ALEC.PFRIEM,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,06:03:00,13:57:00,837,26,13,Bellarmine,"Ethan Claycomb, substitution in",ETHAN.CLAYCOMB,NA,Enters Game,NA,NA,0,47,Duke,20,FALSE,JOEY.BAKER,PATRICK.TAPÃ,DJ.STEWARD,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ALEC.PFRIEM,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,06:03:00,13:57:00,837,26,13,Bellarmine,"Alec Pfriem, substitution out",ALEC.PFRIEM,NA,Leaves Game,NA,NA,0,47,Duke,20,FALSE,JOEY.BAKER,PATRICK.TAPÃ,DJ.STEWARD,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ALEC.PFRIEM,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,05:46:00,14:14:00,854,26,15,Bellarmine,"Bash Wieland, 2pt layup fromturnover;pointsinthepaint;  made - Ethan Claycomb, assist",BASH.WIELAND,ETHAN.CLAYCOMB,Layup,made,2,17,48,Bellarmine,17,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,05:29:00,14:31:00,871,26,15,Duke,"Jordan Goldwire, 3pt jumpshot   missed",JORDAN.GOLDWIRE,NA,Three Point Jumper,missed,3,17,49,Duke,17,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,05:26:00,14:34:00,874,26,15,Bellarmine,"Pedro Bradshaw, rebound defensive",PEDRO.BRADSHAW,NA,Defensive Rebound,NA,NA,3,49,Duke,20,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,05:21:00,14:39:00,879,26,15,Bellarmine,"Pedro Bradshaw, 2pt pullupjumpshot pointsinthepaint;  missed",PEDRO.BRADSHAW,NA,Two Point Jumper,missed,2,5,50,Bellarmine,5,TRUE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,05:18:00,14:42:00,882,26,15,Bellarmine,"Dylan Penn, rebound offensive",DYLAN.PENN,NA,Offensive Rebound,NA,NA,3,50,Bellarmine,8,TRUE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,05:14:00,14:46:00,886,26,17,Bellarmine,"Ethan Claycomb, 2pt pullupjumpshot 2ndchance;pointsinthepaint;  made",ETHAN.CLAYCOMB,NA,Two Point Jumper,made,2,4,50,Bellarmine,12,TRUE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Duke,"Jeremy Roach, 3pt jumpshot   missed",JEREMY.ROACH,NA,Three Point Jumper,missed,3,21,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Bellarmine,"Juston Betz, foul personal",JUSTON.BETZ,NA,Commits Foul,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Duke,"Joey Baker, foulon",JOEY.BAKER,NA,Draw Foul,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Duke,"Patrick TapÃ©, substitution out",PATRICK.TAPÃ,NA,Leaves Game,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Duke,"Matthew Hurt, substitution out",MATTHEW.HURT,NA,Leaves Game,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Duke,"Wendell Moore Jr., substitution in",WENDELL.MOORE,NA,Enters Game,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Duke,"Jaemyn Brakefield, substitution in",JAEMYN.BRAKEFIELD,NA,Enters Game,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Bellarmine,"Dylan Penn, substitution out",DYLAN.PENN,NA,Leaves Game,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Duke,"Joey Baker, substitution out",JOEY.BAKER,NA,Leaves Game,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Duke,"Mark Williams, substitution in",MARK.WILLIAMS,NA,Enters Game,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:53:00,15:07:00,907,26,17,Bellarmine,"Nick Thelen, substitution in",NICK.THELEN,NA,Enters Game,NA,NA,0,51,Duke,21,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:52:00,15:08:00,908,26,17,Bellarmine,"Ethan Claycomb, rebound defensive",ETHAN.CLAYCOMB,NA,Defensive Rebound,NA,NA,1,51,Duke,22,FALSE,JOEY.BAKER,PATRICK.TAPÃ,JEREMY.ROACH,JORDAN.GOLDWIRE,MATTHEW.HURT,JUSTON.BETZ,ETHAN.CLAYCOMB,DYLAN.PENN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:27:00,15:33:00,933,26,19,Bellarmine,"Pedro Bradshaw, 2pt drivinglayup pointsinthepaint;  made",PEDRO.BRADSHAW,NA,Layup,made,2,25,52,Bellarmine,25,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:27:00,15:33:00,933,26,19,Duke,"Wendell Moore Jr., foul personal shooting;1freethrow;",WENDELL.MOORE,NA,Commits Foul,NA,NA,0,52,Bellarmine,25,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:27:00,15:33:00,933,26,19,Bellarmine,"Pedro Bradshaw, foulon",PEDRO.BRADSHAW,NA,Draw Foul,NA,NA,0,52,Bellarmine,25,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:26:00,15:34:00,934,26,19,Bellarmine,"Pedro Bradshaw, freethrow 1of1   missed",PEDRO.BRADSHAW,NA,Free Throw,missed,1,1,53,Bellarmine,1,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:25:00,15:35:00,935,26,19,Duke,"Mark Williams, rebound defensive",MARK.WILLIAMS,NA,Defensive Rebound,NA,NA,1,53,Bellarmine,2,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,26,19,Bellarmine,"Juston Betz, foul personal oneandone;",JUSTON.BETZ,NA,Commits Foul,NA,NA,18,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,26,19,Duke,"Jeremy Roach, foulon",JEREMY.ROACH,NA,Draw Foul,NA,NA,0,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,26,19,Bellarmine,"Dylan Penn, substitution in",DYLAN.PENN,NA,Enters Game,NA,NA,0,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,26,19,Bellarmine,"Alec Pfriem, substitution in",ALEC.PFRIEM,NA,Enters Game,NA,NA,0,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,26,19,Bellarmine,"Bash Wieland, substitution out",BASH.WIELAND,NA,Leaves Game,NA,NA,0,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,26,19,Bellarmine,"Juston Betz, substitution out",JUSTON.BETZ,NA,Leaves Game,NA,NA,0,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,27,19,Duke,"Jeremy Roach, freethrow 1of2   made",JEREMY.ROACH,NA,Free Throw,made,1,0,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,27,19,Duke,"Jordan Goldwire, substitution out",JORDAN.GOLDWIRE,NA,Leaves Game,NA,NA,0,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,27,19,Duke,"DJ Steward, substitution in",DJ.STEWARD,NA,Enters Game,NA,NA,0,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,04:07:00,15:53:00,953,28,19,Duke,"Jeremy Roach, freethrow 2of2   made",JEREMY.ROACH,NA,Free Throw,made,1,0,54,Duke,18,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,JORDAN.GOLDWIRE,JAEMYN.BRAKEFIELD,JUSTON.BETZ,ETHAN.CLAYCOMB,NICK.THELEN,BASH.WIELAND,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:52:00,16:08:00,968,28,21,Bellarmine,"Nick Thelen, 2pt drivinglayup pointsinthepaint;  made",NICK.THELEN,NA,Layup,made,2,15,55,Bellarmine,15,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:52:00,16:08:00,968,28,21,Bellarmine,"Nick Thelen, foulon",NICK.THELEN,NA,Draw Foul,NA,NA,0,55,Bellarmine,15,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:52:00,16:08:00,968,28,21,Duke,"Jaemyn Brakefield, foul personal shooting;1freethrow;",JAEMYN.BRAKEFIELD,NA,Commits Foul,NA,NA,0,55,Bellarmine,15,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:52:00,16:08:00,968,28,21,Duke,"Matthew Hurt, substitution in",MATTHEW.HURT,NA,Enters Game,NA,NA,0,55,Bellarmine,15,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:52:00,16:08:00,968,28,21,Duke,"Mark Williams, substitution out",MARK.WILLIAMS,NA,Leaves Game,NA,NA,0,55,Bellarmine,15,FALSE,MARK.WILLIAMS,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:50:00,16:10:00,970,28,21,Bellarmine,"Nick Thelen, freethrow 1of1   missed",NICK.THELEN,NA,Free Throw,missed,1,2,56,Bellarmine,2,FALSE,MATTHEW.HURT,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:48:00,16:12:00,972,28,21,Duke,"Jaemyn Brakefield, rebound defensive",JAEMYN.BRAKEFIELD,NA,Defensive Rebound,NA,NA,2,56,Bellarmine,4,FALSE,MATTHEW.HURT,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:32:00,16:28:00,988,28,21,Duke,"Jeremy Roach, turnover offensive",JEREMY.ROACH,NA,Turnover,NA,NA,16,57,Duke,16,FALSE,MATTHEW.HURT,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:32:00,16:28:00,988,28,21,Duke,"Jeremy Roach, foul offensive",JEREMY.ROACH,NA,Commits Foul,NA,NA,0,57,Duke,16,FALSE,MATTHEW.HURT,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:32:00,16:28:00,988,28,21,Bellarmine,"Ethan Claycomb, foulon",ETHAN.CLAYCOMB,NA,Draw Foul,NA,NA,0,57,Duke,16,FALSE,MATTHEW.HURT,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:32:00,16:28:00,988,28,21,Duke,"Jeremy Roach, substitution out",JEREMY.ROACH,NA,Leaves Game,NA,NA,0,57,Duke,16,FALSE,MATTHEW.HURT,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:32:00,16:28:00,988,28,21,Duke,"Jordan Goldwire, substitution in",JORDAN.GOLDWIRE,NA,Enters Game,NA,NA,0,57,Duke,16,FALSE,MATTHEW.HURT,WENDELL.MOORE,JEREMY.ROACH,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,03:05:00,16:55:00,1015,28,23,Bellarmine,"Nick Thelen, 2pt layup fromturnover;pointsinthepaint;  made - Dylan Penn, assist",NICK.THELEN,DYLAN.PENN,Layup,made,2,27,58,Bellarmine,27,FALSE,MATTHEW.HURT,WENDELL.MOORE,JORDAN.GOLDWIRE,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,02:51:00,17:09:00,1029,28,23,Duke,"DJ Steward, turnover badpass",DJ.STEWARD,NA,Turnover,NA,NA,14,59,Duke,14,FALSE,MATTHEW.HURT,WENDELL.MOORE,JORDAN.GOLDWIRE,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,02:35:00,17:25:00,1045,28,25,Bellarmine,"Ethan Claycomb, 2pt layup fromturnover;pointsinthepaint;  made",ETHAN.CLAYCOMB,NA,Layup,made,2,16,60,Bellarmine,16,FALSE,MATTHEW.HURT,WENDELL.MOORE,JORDAN.GOLDWIRE,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,02:07:00,17:53:00,1073,30,25,Duke,"Matthew Hurt, 2pt jumpshot   made - Wendell Moore Jr., assist",MATTHEW.HURT,WENDELL.MOORE,Two Point Jumper,made,2,28,61,Duke,28,FALSE,MATTHEW.HURT,WENDELL.MOORE,JORDAN.GOLDWIRE,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,01:43:00,18:17:00,1097,30,25,Bellarmine,"Pedro Bradshaw, 2pt pullupjumpshot pointsinthepaint;  missed",PEDRO.BRADSHAW,NA,Two Point Jumper,missed,2,24,62,Bellarmine,24,FALSE,MATTHEW.HURT,WENDELL.MOORE,JORDAN.GOLDWIRE,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,01:40:00,18:20:00,1100,30,25,Duke,"Jordan Goldwire, rebound defensive",JORDAN.GOLDWIRE,NA,Defensive Rebound,NA,NA,3,62,Bellarmine,27,FALSE,MATTHEW.HURT,WENDELL.MOORE,JORDAN.GOLDWIRE,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
4983620,NA,Duke,Bellarmine,1,01:40:00,18:20:00,1100,30,25,Duke,"Wendell Moore Jr., foulon",WENDELL.MOORE,NA,Draw Foul,NA,NA,0,62,Bellarmine,27,FALSE,MATTHEW.HURT,WENDELL.MOORE,JORDAN.GOLDWIRE,DJ.STEWARD,JAEMYN.BRAKEFIELD,ALEC.PFRIEM,ETHAN.CLAYCOMB,NICK.THELEN,DYLAN.PENN,PEDRO.BRADSHAW,CLEAN,FALSE,3
